Time, Latitude, Longitude, Azimuth, Distance
14-Dec-2012 15:21:58, 53.0029, -169.7791, 29.1, 22.7
14-Dec-2012 15:21:58, 52.9398, -169.7837, 40.1, 16.7
14-Nov-2012 10:46:33, 52.2555, -169.1286, 138.6, 84.0
09-Sep-2012 17:41:55, 52.7117, -169.3390, 107.0, 42.6
22-Feb-2012 03:59:51, 52.0033, -170.2024, -169.0, 93.0
18-Feb-2012 11:34:15, 53.4287, -168.8655, 46.6, 98.4
02-Jan-2012 01:51:18, 52.3912, -170.5612, -138.9, 63.7
02-Jan-2012 01:51:18, 52.2405, -170.7889, -138.3, 86.5
19-Dec-2011 18:12:50, 53.1906, -168.7974, 61.6, 86.8
19-Dec-2011 18:12:50, 53.2017, -168.7546, 61.8, 89.9
19-Dec-2011 18:07:01, 53.1544, -168.7854, 64.3, 85.8
19-Dec-2011 18:07:01, 53.2000, -168.7733, 61.5, 88.7
11-Dec-2011 16:35:14, 53.0027, -169.8208, 22.6, 21.4
11-Nov-2011 11:58:59, 52.8989, -169.5881, 70.9, 25.3
11-Nov-2011 11:36:49, 53.1591, -169.6441, 28.3, 42.2
11-Nov-2011 10:50:38, 52.3874, -170.3784, -148.7, 56.8
11-Nov-2011 10:50:38, 52.4528, -170.3283, -147.8, 48.8
11-Nov-2011 10:48:00, 52.4398, -170.4619, -140.6, 55.3
11-Nov-2011 10:47:44, 52.4027, -170.4187, -145.5, 56.9
11-Nov-2011 10:28:26, 52.2130, -170.8473, -137.7, 91.5
03-Oct-2011 08:12:37, 53.6548, -169.8249, 4.9, 92.6
03-Oct-2011 08:07:19, 53.5657, -170.0904, -6.7, 82.9
03-Oct-2011 08:01:11, 53.5852, -170.3000, -15.5, 87.8
03-Oct-2011 08:01:11, 53.6471, -170.1012, -6.5, 92.0
03-Oct-2011 07:43:55, 53.3807, -171.0081, -48.6, 94.2
27-Sep-2011 01:55:18, 53.0244, -169.0755, 68.8, 62.3
03-Sep-2011 11:46:58, 52.2613, -170.8122, -136.5, 85.9
03-Sep-2011 10:42:03, 53.5752, -169.2680, 28.1, 94.8
21-Jul-2011 06:32:14, 52.9108, -170.3083, -68.5, 26.2
25-Feb-2011 15:49:14, 52.8172, -171.3047, -90.0, 91.4
09-Feb-2011 07:02:17, 52.7083, -168.6697, 98.1, 86.7
31-Jan-2011 09:40:44, 53.3448, -169.4617, 28.9, 66.2
04-Jan-2011 10:36:54, 52.9832, -169.6967, 43.2, 24.2
03-Jan-2011 10:48:55, 52.8583, -168.6505, 87.0, 87.0
25-Dec-2010 03:35:06, 52.9321, -168.8481, 80.4, 74.5
20-Dec-2010 06:03:41, 52.7946, -169.5047, 96.4, 29.7
17-Dec-2010 23:31:17, 52.1808, -169.2591, 146.8, 85.3
15-Nov-2010 13:26:58, 53.2056, -169.8196, 11.1, 43.1
29-Oct-2010 04:35:14, 53.3713, -169.2527, 37.0, 76.3
28-Oct-2010 18:47:36, 53.0484, -171.3696, -74.9, 98.7
